model_type,epoch,loss,acc,SE,SP,PC,F1,JS,DC
model_type,epoch,loss,acc,SE,SP,PC,F1,JS,DC
model_type,epoch,loss,acc,SE,SP,PC,F1,JS,DC
model_type,epoch,loss,acc,SE,SP,PC,F1,JS,DC
model_type,epoch,loss,acc,SE,SP,PC,F1,JS,DC
model_type,epoch,loss,acc,SE,SP,PC,F1,JS,DC
model_type,epoch,loss,acc,SE,SP,PC,F1,JS,DC
model_type,epoch,loss,acc,SE,SP,PC,F1,JS,DC
model_type,epoch,loss,acc,SE,SP,PC,F1,JS,DC
model_type,epoch,loss,acc,SE,SP,PC,F1,JS,DC
